0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
45.2992515564	0.9746099557	非数字	非数字
54.2530937195	1.0000000000	非数字	非数字
