0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
0.0000000000	0.0000000000	非数字	非数字
45.2992515564	2001.8913144992	非数字	非数字
54.2530937195	2054.0435718593	非数字	非数字
